stavljanjem,stavljan
eventualnom,
prodajom,prȍdaja
vrijednog,
zemljišta,zȅmljīšte
imovine,imòvina
raspolaže,raspolágati
6),6)
reviziji,rèvīzija
vanjskim,
tvrtkama/kooperantima/suradnicima/odvjetničkim,tvrtkama
revizije,rèvīzija
poslovi,pòsao
gradska,
mogućnostima,mogúćnōst
pojedinih,
gradskih,
Naravno,
postavio,pòstaviti
gđa,
Subašić,
Maras,
nikakav,
protumačiti,protùmačiti
"""planom","""pl"
vizijom,vȋzija
"idejom""",ide
"nema""",ne
zahtjevima,záhtjev
Zgroženi,Zgrož
najavom,nȃjava
zgrožen,zgr
"""Osobno","""Os"
jednostavnošću,jednostávnōst
najave,nȃjava
Holdingu,hòlding  (I)
govorimo,govòriti
djeci,dijéte
obiteljima,obítelj
najvažnije,
"""razbacujemo","""razbacu"
"brojkama""",brojk
utvrditi,utvŕditi
završetkom,završétak
Paušalno,
iznositi,iznòsiti
viškova,víšak
promašeno,
zastrašivanja,zastrašívānje
rezati,rȅzati
savjetnika,sávjetnīk
pomoćnika,pomòćnīk
sličnim,
voga,
trenutka,trenútak
jedini,
racionalizira,racionalizírati
ostvare,ostváriti
uštede,uštédjeti
takvim,tàkvīm
"mjestima""",mjest
Sindikat,sindìkāt
sječa,sjȅča
kadrova,kádar1
rukovodećim,
nastavku,nástavak
dopisa,dopísati
kadrovima,kádar1
"""Stoga","""St"
molim,mòliti
javnost,jávnōst
objektivno,
izvijesti,izvijéstiti
sindikati,sindìkāt
"""sječa","""sj"
"kadrova""",kadro
radničkim,
reprezentativni,
članove,člȃn
svezi,svȅza  (I)
"otkaza""",otk
opetovanih,opeto
ovlaš,
donijetih,donij
"""projekcija","""projekc"
"projekcija""",projekci
otkazu,otkázati
cca,cca
prethodno,
odgovorenih,odgovore
prezentacija,prezentácija
završila,zavŕšiti
rokom,rȍk1
završiti,zavŕšiti
priču,prȋča
voditeljima,vòditelj
namjerom,nȃmjera
isprave,ìspraviti
nelogičnosti,nelògičnōst
smanjivanjem,smanjiva
prestane,prèstati
"""skrivenim","""skri"
"pokušajima""",pokušaji
umanjivanja,umanjiva
radničkih,
onoj,
"""što","""š"
babi,bábo
htilo,ht
"snilo""""",sni
zahtjevom,záhtjev
božićnica,bòžićnica
firmama,fȋrma
posluju,poslòvati
plusu,plȕs (I)
pomislite,pòmisliti
možete,mȍći (I)
pripremljenog,pripreml
pravno,
odrađenog,odrađ
drugome,
dobijete,dòbiti
Prijedlog,prijédlog2
Kolektivnog,
kome,kòmād
slijedeće,
Odricanje,odrícānje
"""božićnice""","""božićni"
250,250
00kn,00
"""nagrade""","""nagr"
god,gȏd
isteka,ìštekati
KU,
"""nagrada""","""nagr"
"božićnica""",božić
"""regres""","""regr"
vežu,vézati
pojednostavljeno,
(pozitivno,(pozi
DA,
NE),NE)
izmjeni,ȉzmjena
članak,člának
94,94
briše,brȉsati
115,115
"KU""","KU"""
"""Nećete","""Ne"
lipu,lȉpa
"radnika""",radni
zaključak,záključak
"""Mislim","""Mi"
deplasirano,
tražiti,trážiti
nebrojeno,
napisao,napísati
nekoga,
argumentirano,
obrazloži,obrazlòžiti
današnje,
odgovornost/krivica/propust,odgovorn
rade,
većinom,
4500-5500,4500-
kakva,
odgovornost/propust/krivica,odgovorn
ZET-a,ZE
(jer,
trgovačka,
"""preliti""","""prel"
smanjivanje,smanjiva
otpuštanja),otpuštan
neplanska,
cijele,
"""vojske","""vo"
pozicioniranih,pozicion
"mjesta""",mje
investicija,investícija
planove,plȃn
davanje,dávānje
kredit,krèdīt
obveznice,òbveznīk
potpisali,potpísati
promašaje,prȍmašāj
"""sposobnih","""spos"
vrhunskim,
CV,
"papirima""",papir
"""odricanju","""odri"
boljeg,
sutra,
ponovit,ponòviti
nećete,
NITI,
LIPU,lȉpa
zaključku,záključak
ZASTRAŠUJUĆA,
ženskog,
 i, i
Real,rèāl2
Ligi,líga
prvakinja,prvàkinja
Aminata,Ami
Diallo,Dia
vezna,
nogometašica,nogometàšica
uhićena,ùhititi
naručila,narúčiti
premlaćivanje,premlaći
šipkama,šȉpka
Kheire,Khe
Hamraoui,Hamra
suigračica,suigràčica
konkurentica,konkùrentica
momčadima,
suigračice,suigràčica
PSG,PSG
privedena,prìvesti
istrage,ȉstraga
otvorene,otvòriti
napada,nàpadati
igračicu,igràčica
"""Otkako","""Ot"
izvršen,izvŕšiti
jamčio,jȁmčiti
zdravlje,zdrȃvlje
dobrobit,dȍbrobīt
usko,
surađuje,surađívati
policijom,polìcija
rasvijetlili,rasvijétliti
detalji,dètālj
detaljno,
prati,nápor
tijek,tijȇk
poduzet,podùzēti
odgovarajuće,
""" ",""" "
zajedničkog,
izlaska vozila Hamraoui,izlaska 
Odvela,òdvesti1
napadača,napàdāč
L'Equipe,L'Equ
donosi,dònos
detalje,dètālj
nevjerojatnog,
izlaska,ìzlazak
igračica,igràčica
večerom,vèčera
restoranu,restòrān
Bulonjske,Bulon
šume,šȕma
vraćala,vráčati
autom,ȁut
koji je,koj
Oko,òkno
prišla,prȋći
maskiranih,maski
muškaraca,muškàrača
suvozačkog,
Zatim,
obojica,obòjica
nju,
udarali,ùdarati
željeznim,
nogama,nòga
pobjegli,pòbjeći
prebačena,prebáciti
bolnicu,bólnica
tretirane,maltretírati
rane,rȁna
Realom,Rea
0),0)
LP-u,LP
Žrtva,žȑtva
slavna,
trofejna,
gaža,gáža
PSG-u,PS
2016,20
tijekom dvije,tijekom 
Lyonu,Ly
Barceloni,Barcelóna
osvojila,osvòjiti
nacionalna,
Ljetos,
vratila,vrátiti
Tamo,
dočekala,dòčekati
brutalni,
SLOVENSKA,
zdravstvu,zdràvstvo
socijalnoj,
skrbi,škȑba
uskladili,ùskladiti
parafirali,parafírati
sporazum,spȍrazūm
znatnom,
povećanju,povećánje
djelatnostima,djelátnōst
pojedina,
medicinske,
intenzivnim,
odjelima,òdio
dramatično,
nedostaje,nedòstajati
Janez,
Poklukar,Poklu
parafirao,parafírati
mogle,mȍći (I)
primijeniti,primijéniti
isplati,isplátiti
prosincu,pròsinac1
ocjeni,ȍcjena
predviđa,predvíđati
ovisno,
radnom,
odnosi,odnòsiti
državu,dẕžava
stajati,stàjati
Najveće,
medicinskim,
sestrama,sèstra
Povišicu,pòvišica
zaposleni,zapòsliti
socijalnim,
ustanovama,ȕstanova
ostale,òstati
bolničari,bólničār
tehničari,tèhničār
Nedostatak,nedostátak
Plaće,pȃlj
povećati,povèćati
80,80
socijalne,
srednji,
viši,
medicinski,
vođeni,vòditi
intenzivirani,intenzivírati
četvrtim,
valom,vȁla
ukazao,ukázati
kadrovske,
suočavaju,suočávati
zbrinjavanju,zbrinjav
covid-pacijenata,covid-pa
Sveučilišnom,
kliničkom,
(UKC),(U
Ljubljani,Ljubljàna
nekim,
izjavama,ȉzjava
nedovoljnih,
fluktuacije,fluktuácija
inozemstvo,inozémstvo
potrebnih,
medicinskih,
sestara,sèstra
osposobljenih,osposobl
Franc,
Vindišar,Vindi
ministarstvu,ministàrstvo
standard,stàndard
intenzivne,
odjele,òdio
skrbe,škȑba
pacijenta,pacìjent
Sada,
spušten,spùstiti
svjedoči,svjèdok
dramatičnosti,dramàtičnōst
nedostatku,nedostátak
osposobljenog,osposobl
medicinskog,
kriznoj,
naglim,
povećanjem,povećánje
hospitalizacija,hospitalizácija
ZA,
Španjolskoj,Špànjōlskā
SP,SP
rukometašice,rukometàšica
(od,(od
prosinca),prosi
zahvaljujući,
bronci,brȏnca
zadnjeg,
Eura,èuro
Nenad,
Šoštarić,šȕster
imat,némati
polaska,pòlazak
Španjolsku,Špànjōlskā
trenirati,trenírati
odigrati,òdigrati
Slovenijom,Slòvēnija
zatvorenog,
RTL,RTL
televiziji,televízija
popisu,popísati
ključne,kljȕcnuti
igračice,igràčica
brončane,
pozvao,pòzvati
iskusnu,
Anu,Ànu
Turk,Tùrskā
desnog,
krila,
Poziv,póziv
povratnica,pòvratnica
Josipa,
Mamić,Ma
tu i,tu
mlada,mlȃda
Laura,
Burić,bùrić
Tena,tȇn
Japundžija,Japun
Castellonu,Caste
Nenada,
Šoštarića,Šošta
otvaraju,otvárati
Brazilom,Bràzīl
(2,(2
prosinca) pa,prosinca
slijede,slijȇd
Paragvaj,Pȁragvāj
Japan,
(6,(6
prenijeti,prènijēti
boda,bóda
njima,
četvrtfinale,
Austrije,Àustrija
Kine,
Argentine,Argentína
križa,
dohvatljivo,
Popis,pòpis
PIJEVIĆ,PIJ
ALBA,ȃlba1
FEHERVAR,FEHER
KC,KC
IVANA,
KAPITANOVIĆ,kapètān
METZ,ME
HANDBALL,HANDB
LUCIJA,
BEŠEN,BE
RK,RK
LOKOMOTIVA,lokomotíva
ZAGREB,Zágreb
PAULA,
POSAVEC,Pȍsavina
KRIM,Krȋm
MERCATOR,
ANDREA,
ŠIMARA,ŠIM
ANA,
TURK,Tùrskā
PODRAVKA,Pòdravac
VEGETA,VEG
JOSIPA,
MAMIĆ,MA
LARA,
BURIĆ,bùrić
KATARINA,
JEŽIĆ,jȇž
HC,HC
SIÓFOK,SIÓ
DEBELIĆ,
VIPERS,VIP
KRISTIANSAND,KRISTIAN
ĆAMILA,čámiti
MIČIJEVIĆ,MIČIJ
LARISSA,LAR
KALAUS,KAL
VALENTINA,
BLAŽEVIĆ,
CS,
MAGURA,MAG
CISNADIE,CISNA
DEJANA,
MILOSAVLJEVIĆ,
STELA,
DORA,
KRSNIK,kȑst
PLAN,plȃn
DE,
CUQUES,CUQ
HB,HB
DEŽIĆ,dežèla
ŽRK,ŽRK
KOKA,kóka
VARAŽDIN,Vȁraždīn
TENA,tȇn
JAPUNDŽA,japùndže
PRIČUVNE,
IGRAČICE,igràčica
(Dolaze,(Do
naknadnog,
poziva),poz
GABRIJELA,Gàbrijel
BARTULOVIĆ,
DUNAUJVAROSI,DUNAUJVA
KOHASZ,KOH
KA,kȃ
KORINA,
KARLOVČAN,
GABRIELA,
GUDELJ,GUD
ZRINSKI,Zrȋn
INES,
LISJAK,lìsica
PAVLOVIĆ,
ROCASA,ROC
GRAN,grȃn
CANARIA,CAN
KRISTINA,
PRKAČIN,pẕkačīn
SZOMBATHELYI,SZOMBATH
KKA,KKA
REAL,rèāl2
MADRID,Màdrīd
eru,éra
Galacticosa,Galactic
Florentino,Flore
Perez,Pe
graditi,gráditi
najveće,
nogometne,
Kylianu,Kyl
Mbappéu,Mba
Erlingu,Erl
Halandu,Hal
sredstava,srèdstvo
mega,
transfera,trànsfēr
petorice,petòrica
Isco,Is
Marcelo,Mar
Gareth,Gar
Bale,Bàle
ozbiljnu,
astronomsku,
Srećom,
Madriđane,Madríđanin
ljeto,ljȅto
ponuditi,pònuditi
Njihovim,
budžet,bùdžet
ispali,ìspasti
promašaj,prȍmašāj
Prvi,
napadač,napàdāč
60,60
izvući,ìzvūći
upola,
Drugi,
Eden,éden
Hazard,hàzard
Belgijskog,
prodati,pròdati
donijeti,dònijēti
Realu,Re
130,130
ogroman,
kapital,kapìtāl
lovu,lóva
francuskog,
norveškog,
obojicu,obòjica
dovede,dòvesti1
povijesni,
prošlogodišnjeg,
osvajača,osvàjāč
Đokoviću je,Đokoviću
titula na,titul
Srbinu,Sȑbin
osigurao,osigùrati
osvojeni,osvòjiti
Medvedevu,Medve
međusobni,
omjer,ómjer
korist,kȍrīst
Australian,Austr
Openu,Op
uspješniji,
Sinov,
uspjeh,ùspjeh
emotivno,
Srđan,
"""Oduševljen","""Oduševl"
ogromna,
Cijeli,
slobodarski,
raduje,rȁdovati
našeg,
Novaka,nòvāk
Srbina,Sȑbin
dečka,dȅčko
potekao,pòteći
naroda,národ
"ikada""",ika
"""Zapamtite","""Zapa"
izgovorite,izgovòriti
Potekao,pòteći
ikada,
pustio,pùstiti
pjesmu,pjȅsma
Jedna,
zemlja,zèmlja
simbolizirati,simbolizírati
"""Riječi","""Ri"
dovoljne,
Pronio,prònijēti
slavu,slȁva
Postali,pòstati2
cijenjeni,cijéniti
poštovani,poštòvati
nismo,
takvi,
kakvi,
smatrali,smátrati
Nemoguće,
karizmom,karìzma
sportskim,
držanjem,držan
potekne,pòteći
Srbijo,Sẕbija
hvali,hvála
VEČERAS,
Beogradu,Bȅograd
prilično,
napeto,
prosvjednika,pròsvjednīk
aktivista,aktìvist
nevladinih,
članova oporbe,članova 
iskazati,iskázati
nezadovoljstvo zbog,nezadovo
današnjeg,
Njegoševoj,Njego
aktivistkinje,aktìvistica
gađale,gáđati
jajima,jáje
mural,mùrāl
ratnom,
zločincu,zlòčinac
Ratku,rȁt
Mladiću,mlàdīć
privedene,prìvesti
Ćorović,
grubo,
policajci,policájac
civilu,cìvīl
legitimirajući,legitimírati
osim,
aktivistica,aktìvistica
Jelena,
Jaćimović,Joàkim
saslušanja,saslušánje
policijskoj,
postaji,pȍstaja
puštene,pùstiti
kasno,
popodne,popódne
"""Imali","""Im"
kapuljače,kapùljača
mah,mȃh
pomislila,pòmisliti
desničari,dèsničār
Bili,
grubi,
"legitimirali""",legitimi
Hinu,Hi
>> VIDEO Dvije,>> VIDEO
bacale,bàcati
jaja,jáje
Mladićev,
odvela,òdvesti1
No prosvjednicima,No prosv
stala,štȁla
dozvolila da,dozvolil
priđu,prȋći
spornom,
muralu,mur
Mladićeve,
pristaše,prȉstaša
daskama,dàska
gađali,gáđati
okupljene,òkupiti
Sudionici,sudiònīk
Doma,
krenuli,krénuti
prosvjednu,
šetnju,šétnja
murala,mur
pedesetak,pedesétak
metara ,met
Murala,Mur
dočekao,dòčekati
korodon,kor
policije,polìcija
opremljene,oprémiti
razbijanje,razbi
demonstracija,demonstrácija
formiran,formírati
drugi kordon,drugi ko
Izolirani,izolírati
kordona,kòrdōn
postavljen,pòstaviti
nedaleko,
prosvjednici,pròsvjednīk
miru,mȋr
pjevajući,pȏj
revolucionarne,
partizanske,
pjesme,pjȅsma
Drugog,
zadržali,zadẕžati
sat,sȃt1 (I)
javlja,jávljati
Nova,nȏva
rs,hȓs
kordon,kòrdōn
interventne,
blokirao,blokírati
ulice,ȕlica
izašli,ìzāći
pristaše osuđenog,pristaše
ratnog,
zločinca,zlòčinac
Ratka,rȁt
Mladića,mlàdica2
Pristaše,prȉstaša
Desničari,dèsničār
skandiraju,skandírati
pojavili,pojáviti se
grupe,grȕpa
zaustavila,zaùstaviti
policija te,policija
su ih,su
vrijeđali,vrijéđati
povicima,pȍvīk
"""fašisti","""faši"
"fašisti""",fašis
reagirala,reagírati
okruživši,okrúžiti
desničara,dèsničār
Kad,
organizatora,organìzātor
raziđu,ràzīći se
nastave,nàstaviti
prosvjede,pròsvjed
uklonjen,uklòniti
pojavila,pojáviti se
dvadesetak,dvadesétak
vrijeđati,vrijéđati
provocirati,provocírati
skandirajući,skandírati
četničke,
uzvikujući,uzvikívati
"""ustaše","""us"
"ustaše""",ust
"""Srebrenica","""Srebren"
"genocid""",genoc
Mladi,
"""ispoštovati","""ispošto"
lik,lȋk
"Mladića""",Mladi
reporter,repòrtēr
N1,N1
radilo se,radil
manjoj,
grupi,grȕpi
okupili,òkupiti
"""ispoštovali","""ispošto"
"""iskazali","""iska"
"zahvalnost""",zahvalno
konstataciju,konstatácija
novinara,nȍvinār
osuđenom,osuđe
ratne,
zločine,zlòčin
priznaju,prìznati
Haški,
ostavio,òstaviti
cvijet,cvijȇt
muralom,mur
saznaje,saznávati
unutrašnjih,
Vulin,vẉk
pojavio,pojáviti se
trenucima,trenútak
verbalno,
prepucavali,prepucávati se
policijskog,
izjave,izjáviti
"""Sačuvan","""Saču"
javni,
mir,mȋr
slobodno,
krećite,krétati
gradom,gráditi
Aktivisti,aktìvist
razišli,ràzīći se
najavili,najáviti
prekrečen,prekr
MUP,
javili,jáviti
nadzire,nàdzirati
likom,Líka
"""policija","""poli"
"mir""",mi
"""kontrolira","""kontrol"
provođenje,provo
"okupljanja""",okupljan
"""legitimira","""legitim"
odnos,òdnos
generala,genèrāl
"""Slavljenje","""Slavlje"
"heroja""",her
Inicijativa,inicijatíva
ljudska,
(YIHR),(YI
inicijator,inicìjātor
uklanjanja,uklan
pismu,písmo
poručila,porúčiti
zabranjen,zabrániti
odustaje,odùstajati
"""to","""to"
običan,
spomenik,spȍmenīk
nepoznati,
stavljen,štȁviti
rješenjem,rješénje
MUP-a,MU
ministra,mìnistar
Vulina,Vul
šutnjom,šútnja
Vučića,vẉk
premijerke,premìjērka
Ane,
"Brnabić""",Brnab
YIHR,YI
"""logičan","""logi"
dugogodišnjeg,
slavljenja,slavl
zločinaca,zlòčinac
cijelog,
političkog,
aparata,apàrāt
"""nedostatka","""nedosta"
hrabrosti,hrábrōst
savjesti,sávjest
počinjene,počìniti
Službeni,
Beograd,Bȅograd
prihvatiti,prìhvatiti
Srebrenici,Srȅbrenica
1995,19
počinjen,počìniti
genocid,gȅnocīd
Bošnjacima,Bȍsna
presudi,presúditi
haškog,
kojemu,
zapovjednik,zapovjèdnīk
bosanskih,
Srba,Sẕbija
Ratko,rȁt
Mladić,
zločina,zlòčin
doživotni,
zatvor,zátvor
presudu,prȅsuda
potvrdilo,potvŕditi
sudsko,
NOVINAR,nȍvinār
srbijanske,
novinske,
Tanjug,
Trošić,Tro
intervjua,intèrvjū
predsjedateljem,predsjèdatelj
Željkom,žèljeti
Komšićem,Komši
nijekao,nijékati
sudski,
potvrđene,potvŕditi
činjenice,čȉnjenica
Kaznenu,
Trošića,Tro
podnijela,pòdnijēti
bošnjačka,
lobistička udruga,lobistič
Institut,instìtūt
genocida,gȅnocīd
(IGK),(I
sa sjedištem,sa sjedi
Kanadi,Kànada
naveli,nàvesti1
prijava,prȉjava
podnesena,pòdnijēti
Tužiteljstvu,tùžiteljstvo
državnog kaznenog,državnog
potkraj,
nametnuo,nàmetnuti
predstavnik,prédstāvnīk
Valentin,
Inzko,In
kaznenim,
djelom,djȅlo
postalo,pòstati2
nijekanje,nijek
ratnih,
zločin,zlòčin
počinjenog,počin
utvrđen,
presudama,prȅsuda
Međunarodnog,
bivšu,
Jugoslaviju,Jugòslāvija
(ICTY),(IC
pravde,prȃvda
(ICJ),(I
Zatvorska,
kazna,kȁzna
Zatvorskom,
kaznom,kȁzna
kažnjena,kȁzniti
svaka,
"""javno","""ja"
odobri,odòbriti
zaniječe,zanijétak
umanji,umánjiti
pokuša,pòkušati
opravdati,òprāvdati
čovječnosti,čȍvječnōst
ratni,
pravomoćnom,
presudom,prȅsuda
skladu,sklȁd
Poveljom,pòvelja
vojnog,
pridruženom,pridruže
Londonski,
kolovoza 1945,kolovoza
ICTY-a ili,ICTY-
ICJ-a,IC
Bosni,Bȍsna
"Hercegovini""",Hercegov
dostupna,
utorka,útorak
Tanjugov,Tanju
novinar,nȍvinār
snimanja,snima
raspravlja,ràspravljati
Komšić,Kom
razgovor,rȁzgovōr
inzistirao,insistírati
nedvojbeno,
sudskim,
da se,da
slaže,šlȃg2
da je,da
"""strašan","""stra"
"zločin""",zlo
"""Onda","""O"
morati,mórati
uraditi,uráditi
"drugim""",dru
uklonio,uklòniti
mikrofon,mȉkrofōn
stupanja,stupa
nijekanja,nijek
nitko,
procesuiran,procesuírati
ŠTO,
jednostavna,
tableta,tablèta
izlječenju,izlječénje
farmakološki,
giganti,gìgant
Merck,Me
ohrabrujuće,ohrabruj
rezultate,rezùltāt
oralnih,
lijekova,lijȇk
pandemijsku,pandemij
tabletama,tablèta
oralno,
čim,
pojave,pojáviti se
simptomi,sìmptōm
covida da bi,covida d
izbjegli,ìzbjeći
teži,
oblici,
bolničko,
liječenje,liječ
vrstom,vŕsta1
traga,trȁga
otkako,
počela,pòčēti
globalna,
višemjesečnih,višemjes
istraživanja Merck,istraživ
cilja,cȋlj
tabletu,tablèta
molnupiravir,molnupir
dopuštenje,dopušténje
paxlovid,paxlo
antiviralnim,antivira
lijekovima,lijȇk
djeluju,djȅlovati
repliciranja virusa,replicir
usporava razvoj,usporava
tvrde,
klinička,
korištenje,kòrištēnje
smanjuje rizik,smanjuje
Tvrtke,tvȑtka
89,89
premda se,premd
stope,stòpa
trebale,trȅbati
izravno,
uspoređivati,uspoređívati
drugačijih,
protokola,prȍtokol
provedbu,pròvedba
Antidepresiv,antideprèsīv
dostupan,
fluvoksamin,fluvoksa
sprečavanju,sprečava
ozbiljnih,
oblika,ȍblīk
studija,stẉdija
brazilskih,
znanstvenika,znànstvenīk
Lancetu,Lan
Zašto,
važne,
potvrdi,potvŕditi
covidom,cov
cjepivom,cjȅpīvo
pojačat,pojàčati
terapijski,
arsenal,arsènāl
Terapije,teràpija
postoje,póstojati
sintetskih,
antitijela,
no ti,no
se lijekovi,se lijek
ubrizgavaju,ubrizgávati
obično,
daju,dȁti
pacijentima,pacìjent
bolesni,
tablete,tablèta
prepisati,prepísati
jednostavno uzimati,jednosta
pacijent,pacìjent
napušta dom,napušta 
Liječenje,Liječ
Merckovim,Merck
Pfizerovim,Pfize
koje zasad,koje 
izazivaju,izazívati
trajalo,trȁjati
"""Uspjeh","""Us"
antiviralnih,antivira
otvara,otvárati
poglavlje,pòglāvlje
"covida""",cov
virolog,viròlog
Stephen,
Griffin,Gri
Ograničenja,ograničénje
Teško,
procijeniti,procijéniti
Merckovih,Merck
Pfizerovih,Pfize
terapija,teràpija
kliničkim,
ispitivanjima,ispitívānje
stručnjakinja,stručnja
Karine,Kar
Lacombe,Lac
takve,
farmaceutskih,
uzeti,ùzēti
oprezom,ȍprēz
njihova,
prođu,prȏći
recenzije,recènzija
Istaknula,istàknuti
"""potencijalno","""potenci"
"golemo""",gol
tržište,tȑžīšte
Neovisni,
elementi,elèment
lažna,
obećanja,obećánje
prekinule ranije,prekinul
očekivalo,očekívati
blagoslov,blȁgoslōv
neovisnih,
nadzornih,
rezultati,rezùltāt
dobri,
antidepresiv,antideprèsīv
posrijedi,
dostupni,
naišli,nàīći
prigovore,prigovòriti
prigovorilo,prigovòriti
autorima,àutor
ograničili,ogràničiti
procjenu,prȍcjena
učestalosti,učèstalōst
analizirali,analizírati
učestalost,učèstalōst
produljenog,produlje
boravka,bòravak
liječenju,liječ
mišljenju,mȉšljēnje
komplicira,komplicírati
interpretaciju,interpretácija
i koliko,i kol
Merckov,Mer
odobren,odòbriti
Britaniji,Brìtānija
Tamošnje,
dale,
zeleno,
svjetlo,svànuti
podložnih većem riziku,podložni
kliničke,
slike,slȉka
pretilih,
dijabetičara,dijabètičār
Američke,
ubrzanoj,
proceduri,procedúra
evaluiraju,evalvírati
naručilo,narúčiti
zalihe,zȃliha
molnupiravira,molnupir
Sjedinjenih,Sjedinje
Država koje,Država k
naručile,narúčiti
narudžba,nárudžba
naslutiti,naslútiti
lijek mogao,lijek mo
 Ukupna, Uk
milijarde dolara,milijard
petodnevna,
molnupiravirom,molnupir
košta,kȍšta
cijenu,cijéna
paxlovida,paxlo
obećao,obèćati
"""pristupačna""","""pristup"
PROTEKLA,pròteći
zabilježeno,zabìlježiti
7315,73
296,296
1940,19
bolničkom,
respiratoru,respìrātor
254,254
Preminulo,premínuti
Cijepljeno 58,Cijeplje
20%,20%
zabilježen,zabìlježiti
do danas,do da
514,514
850,850
novim koronavirusom,novim ko
9655,96
preminulo,premínuti
oporavilo ,opora
470,470
899,899
3350,33
samoizolaciji,samoizolácija
131,131
testirano,testírati
214,214
550,550
toga 16,tog
965,965
Zaključno,
utrošeno,utròšiti
732,732
705,705
je 48,je
65%,65%
ukupnog,
58,58
odraslog,
505,505
204,204
dozom,dóza
974,974
397,397
završeno,zavŕšiti
831,831
401,401
osobu,ȍsoba
(1,(1
704,704
322,322
079,079
Jannsen),Janns
54,54
14%,14%
ŽUPANIJE,župànija
OBJAVLJUJU,objavljívati
NOVE,
BROJKE,brȏjka
ŠVEDSKI,
Stefan,
Löfven podnio,Löfven p
ostavku,òstāvka
naslijediti,naslijéditi
Magdalena,
Andersson,Ander
Löfven,Löf
zavarivač,zavarìvāč
sindikalni,
pregovarač,pregovàrāč
manjinske,
koalicije,koalícija
2014,20
održani,odẕžati
AFP,AFP
Prva,
švedske,Švȅdskā
postane,pòstati2
premijerka,premìjērka
Trebat,trȅbati
rascjepkanog,rascjepk
preuzimanje,preuzima
premijerske,
dužnosti,dúžnōst
Moraju,mórati
podržati,podẕžati
koalicijski,
partner,pȁrtner
socijaldemokrata,socijaldemòkrat
Ljevica,ljèvica
Centar,cȅntar
podržavaju,podržávati
prijedloge,prijédlog2
Löfven će,Löfve
novog,
premijera,premijéra
privremenu,
švedski,
parlament,parlàment
izabrao,izàbrati
Stefana,Ste
Löfvena,Löf
glasanje,glàsānje
povjerenju,povjerénje
RICCARDO,RICCA
Piatti,Pia
trenerskoj,
Ljubičića,ljȕbičica
ATP-ove,ATP
ljestvice,
priznao,prìznati
žali,zàliti
dulju,
suradnju,suràdnja
Novakom,nòvāk
Đokovićem,Đokov
tenisačem,tenìsāč
današnjice,dànašnjica
/2006,/2
"""Postoji","""Post"
mali,
Suradnja,suràdnja
potrajala,potràjati
posveti,posvétiti
takvo,
Unatoč,
smatrao,smátrati
Rogerom,Rog
Rafaelom,Rafae
Corriere,Corri
della,de
Serra,Se
"""Bilo","""B"
proljeće,pròljeće
Uživao,užívati
uspjesima,ùspjeh
Ivanom,
Ljubičićem,Ljubi
malena,
dodati,dòdati
vidio,vijȇst
Australiji,Aùstrālija
Marat,
Safin,Sa
0,
rano,
"suditi""",sud
prisjetio,prìsjetiti se
"""Bili","""B"
Primijetio,primijétiti
stisne,stȉsnuti
oči,
udariti,ùdariti
lopticu,lȍptica
savjetovao,sávjetovati
njegovu,njègov
odvede,òdvesti1
oftalmologu,oftalmòlog
Dobio,dòbiti
leće,lȅdac
Rastali,ràstati se
pratiti,prȁtiti
cijelo,
sanja,sȁn  (I)
Slam,slȁm
"""Nimalo","""Ni"
Njegov,njègov
zahtijevao,zahtijévati
potpunu,
posvećenost,pòsvēćenōst
lojalan,
rastati,ràstati se
postojao,póstojati
Ljubičić,ljúbiti
korijenima,kȍrijēn
Bosne,Bȍsna
Hercegovine,Hèrcegovina
Rat,ȑt
Balkanu,Bàlkān
taman,
neslaganja,nesla
izražena,izráziti
Odluka,ȍdluka
pustim,pùstiti
ispravna,
san,sȁn  (I)
nastavlja,nàstavljati
potraga,pȍtraga
svetim,
gralom,gra
Bornu,bòriti se
Ćorića,Ćor
pokušava,pokušávati
dosanjati,dosan
Jannikom,Janni
Sinnerom,Sinne
ministricu,mìnistrica
Mario,
suprug,sȕprug
pretresa,prétres
kuće vikao,kuće 
novinare,nȍvinār
ljutito,
obratio,obrátiti
"""Hvala","""Hv"
Želim,žèljeti
"najbolje""",najbo
sarkastično,
"""Gospon","""Go"
Hedl,
Kolega,koléga
Vinkovaca,
bok,bȍk1
Hvala,hvála
Gospon,gȍspon
želim,žèljeti
Znam,znȁti
Zapalite,zapáliti
svijeću,svijéća
"Sisvete""",Sisve
smirivati,smirívati
morali,mòrāl
policijski,
istražitelji,istràžitelj
Njezin,
Sisvete,
co/wtLHI2hDZQ,co/wtLHI
#aferaSoftware,#aferaSo
com/mxHG5fNkHG,com/mxHG
TV,
Hrvatsko,Hẕvātskā
novinarsko,
okarakteriziralo,okarakterizírati
prijetnjom,prijétnja
izgovorio,izgovòriti
uhićene,ùhititi
ministrice,mìnistrica
zatražilo,zatrážiti
institucija,institúcija
Tko,
imovinskoj,
kartici,kàrtica
zaposlen,
obrtu,òbrt1
autoservisu,autosèrvīs
Žaki,Ža
Pod,pȍd2
godišnju je,godišnju
784,784
kune,kúna
Drugim,
riječima,rijȇč
tvrdio,tvŕditi
zarađuje,zarađívati
3065,30
Marijem,Mar
Žalcem,žálac
razgovarao,razgovárati
izbila,ìzbiti
Mercedesom,Mercédes
E-klase,E-k
vrijednim,
parkiran,parkírati
ispostavilo,ispòstaviti
auto,àuto1
